1/29 21:23:27.248  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.13.3,PROJECT_ID,2
1/29 21:28:39.286  SPELL_CAST_START,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,14290,"Multi-Shot",0x1
1/29 21:28:39.311  SPELL_CAST_SUCCESS,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10202,"Arcane Explosion",0x40,Player-4701-0094E8DE,0000000000000000,100,100,0,0,0,-1,0,0,0,-10.43,-174.53,0,5.4475,65
1/29 21:28:39.462  SPELL_ENERGIZE,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,20272,"Illumination",0x1,Player-4701-00B48D53,0000000000000000,68,100,0,0,0,-1,0,0,0,-0.61,-210.31,0,3.9863,64,140.0000,0.0000,0,6467
1/29 21:28:39.477  SPELL_ENERGIZE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,12964,"Unbridled Wrath",0x1,Player-4701-00C2857F,0000000000000000,76,100,0,0,0,-1,0,0,0,21.62,-222.50,0,1.2802,61,0.0000,1.0000,1,1000
1/29 21:28:39.477  SPELL_AURA_REMOVED_DOSE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23888,"Bloodthirst",0x1,BUFF,4
1/29 21:28:39.477  SPELL_AURA_REMOVED_DOSE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,12970,"Flurry",0x1,BUFF,2
1/29 21:28:39.477  SPELL_HEAL,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23891,"Bloodthirst",0x1,Player-4701-0111567C,0000000000000000,54,100,0,0,0,-1,0,0,0,5.67,-185.36,0,5.0387,63,20,20,0,0,nil
1/29 21:28:39.477  SPELL_AURA_REMOVED_DOSE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23888,"Bloodthirst",0x1,BUFF,3
1/29 21:28:39.477  SPELL_HEAL,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23891,"Bloodthirst",0x1,Player-4701-0111567C,0000000000000000,54,100,0,0,0,-1,0,0,0,5.67,-185.36,0,5.0387,63,20,20,0,0,nil
1/29 21:28:39.477  SPELL_HEAL,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,25903,"Holy Shock",0x2,Player-4701-0111567C,0000000000000000,66,100,0,0,0,-1,0,0,0,5.67,-185.36,0,5.0387,63,616,616,0,0,nil
1/29 21:28:39.477  DAMAGE_SHIELD,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Creature-0-4448-249-11097-11262-0005B1F8CF,"Onyxian Whelp",0xa48,0x0,9910,"Thorns",0x8,Creature-0-4448-249-11097-11262-0005B1F8CF,0000000000000000,16,100,0,0,0,-1,0,0,0,24.99,-227.43,0,0.5229,56,35,34,-1,8,0,0,0,nil,nil,nil
1/29 21:28:39.477  DAMAGE_SHIELD,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0,11771,"Fire Shield",0x4,Creature-0-4448-249-11097-11262-000031F8CF,0000000000000000,11,100,0,0,0,-1,0,0,0,6.89,-188.43,0,1.5438,56,13,13,-1,4,0,0,0,nil,nil,nil
1/29 21:28:39.477  SPELL_HEAL,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00B48D53,0000000000000000,83,100,0,0,0,-1,0,0,0,-0.61,-210.31,0,3.9863,64,699,699,0,0,nil
1/29 21:28:39.477  SPELL_HEAL,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,18881,"Siphon Life",0x20,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.6350,62,74,74,0,0,nil
1/29 21:28:39.477  SWING_DAMAGE_LANDED,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0,Creature-0-4448-249-11097-11262-000031F8CF,0000000000000000,0,100,0,0,0,-1,0,0,0,6.89,-188.43,0,1.5438,56,281,451,-1,1,0,0,0,nil,nil,nil
1/29 21:28:39.477  SPELL_DAMAGE,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Creature-0-4448-249-11097-11262-0006B1F8CF,"Onyxian Whelp",0xa48,0x0,10202,"Arcane Explosion",0x40,Creature-0-4448-249-11097-11262-0006B1F8CF,0000000000000000,11,100,0,0,0,-1,0,0,0,-9.21,-175.47,0,2.6047,57,308,308,-1,64,0,0,0,nil,nil,nil
1/29 21:28:39.477  SPELL_AURA_REMOVED,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,6788,"Weakened Soul",0x2,DEBUFF
1/29 21:28:39.594  SPELL_CAST_SUCCESS,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11661,"Shadow Bolt",0x20,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.6782,62
1/29 21:28:39.594  SWING_DAMAGE,Creature-0-4448-249-11097-11262-0006B1F8CF,"Onyxian Whelp",0xa48,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Creature-0-4448-249-11097-11262-0006B1F8CF,0000000000000000,11,100,0,0,0,-1,0,0,0,-9.21,-175.47,0,2.6047,57,302,380,-1,1,0,0,0,nil,nil,nil
1/29 21:28:39.630  SPELL_PERIODIC_DAMAGE,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11672,"Corruption",0x20,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,12.37,-242.47,0,1.6605,63,207,188,-1,32,0,0,0,nil,nil,nil
1/29 21:28:39.630  SPELL_AURA_REMOVED,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11672,"Corruption",0x20,DEBUFF
1/29 21:28:39.733  SPELL_CAST_SUCCESS,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,14290,"Multi-Shot",0x1,Player-4701-0158D0DC,0000000000000000,82,100,0,0,0,-1,0,0,0,23.16,-181.62,0,4.9800,66
1/29 21:28:39.733  SPELL_PERIODIC_ENERGIZE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,29131,"Bloodrage",0x1,Player-4701-008838B8,0000000000000000,91,100,0,0,0,-1,0,0,0,29.32,-230.28,0,3.8506,67,1.0000,0.0000,1,1000
1/29 21:28:39.766  SPELL_CAST_START,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,11672,"Corruption",0x20
1/29 21:28:39.766  SPELL_CAST_SUCCESS,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11672,"Corruption",0x20,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.6782,62
1/29 21:28:39.789  SPELL_AURA_REMOVED,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0,122,"Frost Nova",0x10,DEBUFF
1/29 21:28:39.789  SPELL_CAST_SUCCESS,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,23925,"Shield Slam",0x1,Player-4701-008838B8,0000000000000000,91,100,0,0,0,-1,0,0,0,29.68,-230.61,0,3.8419,67
1/29 21:28:39.789  SPELL_CAST_SUCCESS,Player-4701-00D702E4,"Artimize-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,13555,"Serpent Sting",0x8,Player-4701-00D702E4,0000000000000000,98,100,0,0,0,-1,0,0,0,27.87,-192.45,0,4.4119,67
1/29 21:28:39.812  SPELL_PERIODIC_HEAL,Player-4701-00BD69E7,"Quirklx-Mograine",0x514,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,8940,"Regrowth",0x8,Player-4701-0094E8DE,0000000000000000,100,100,0,0,0,-1,0,0,0,-10.43,-174.53,0,5.4475,65,80,80,80,0,nil
1/29 21:28:39.858  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.7528,62,36.0000,0.0000,0,6148
1/29 21:28:39.858  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A9F440,0000000000000000,82,100,0,0,0,-1,0,0,0,-0.87,-194.33,0,5.0208,66,36.0000,0.0000,0,5983
1/29 21:28:39.877  SPELL_ENERGIZE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,12964,"Unbridled Wrath",0x1,Player-4701-0111567C,0000000000000000,66,100,0,0,0,-1,0,0,0,4.97,-185.10,0,4.7599,63,1.0000,0.0000,1,1000
1/29 21:28:39.877  SPELL_AURA_REMOVED_DOSE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23888,"Bloodthirst",0x1,BUFF,2
1/29 21:28:39.877  SPELL_AURA_REMOVED_DOSE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,12970,"Flurry",0x1,BUFF,1
1/29 21:28:39.877  SPELL_HEAL,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,23891,"Bloodthirst",0x1,Player-4701-0111567C,0000000000000000,67,100,0,0,0,-1,0,0,0,4.97,-185.10,0,4.7599,63,20,20,0,0,nil
1/29 21:28:39.877  SWING_DAMAGE_LANDED,Creature-0-4448-249-11097-11262-0006B1F8CF,"Onyxian Whelp",0xa48,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Player-4701-0094E8DE,0000000000000000,93,100,0,0,0,-1,0,0,0,-10.43,-174.53,0,5.4475,65,302,380,-1,1,0,0,0,nil,nil,nil
1/29 21:28:39.877  SPELL_AURA_APPLIED,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11672,"Corruption",0x20,DEBUFF
1/29 21:28:39.877  SPELL_DAMAGE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,23925,"Shield Slam",0x1,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,12.37,-242.47,0,1.6605,63,686,463,-1,1,0,0,0,1,nil,nil
1/29 21:28:39.961  SPELL_DAMAGE,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11661,"Shadow Bolt",0x20,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,12.37,-242.47,0,1.6605,63,1018,898,-1,32,0,0,0,nil,nil,nil
1/29 21:28:40.054  SPELL_CAST_SUCCESS,Player-4701-00BD69E7,"Quirklx-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,9841,"Rejuvenation",0x8,Player-4701-00BD69E7,0000000000000000,100,100,0,0,0,-1,0,0,0,20.23,-198.47,0,3.9505,63
1/29 21:28:40.184  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,18194,"Mana Regeneration",0x1,Player-4701-00A3F633,0000000000000000,95,100,0,0,0,-1,0,0,0,16.15,-183.42,0,4.2098,66,8.0000,0.0000,0,6737
1/29 21:28:40.223  SPELL_CAST_SUCCESS,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,18392,"Fireball",0x4,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,12.37,-242.47,0,1.6605,63
1/29 21:28:40.248  SPELL_AURA_REMOVED,Creature-0-4448-249-11097-11262-000531F8CF,"Onyxian Whelp",0xa28,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,1604,"Dazed",0x1,DEBUFF
1/29 21:28:40.265  SPELL_CAST_SUCCESS,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-0171E1CA,"Nell-Mograine",0x514,0x0,10929,"Renew",0x2,Player-4701-00C4A1E3,0000000000000000,100,100,0,0,0,-1,0,0,0,36.02,-218.55,0,1.2892,65
1/29 21:28:40.283  SPELL_ENERGIZE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,12964,"Unbridled Wrath",0x1,Player-4701-0111567C,0000000000000000,67,100,0,0,0,-1,0,0,0,4.46,-183.95,0,4.0020,63,1.0000,0.0000,1,1000
1/29 21:28:40.283  SPELL_AURA_APPLIED,Player-4701-00BD69E7,"Quirklx-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,9841,"Rejuvenation",0x8,BUFF
1/29 21:28:40.283  SPELL_AURA_APPLIED,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-0171E1CA,"Nell-Mograine",0x514,0x0,10929,"Renew",0x2,BUFF
1/29 21:28:40.294  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,95,100,0,0,0,-1,0,0,0,16.15,-183.42,0,4.2098,66,36.0000,0.0000,0,6737
1/29 21:28:40.377  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00B48D53,0000000000000000,83,100,0,0,0,-1,0,0,0,-0.61,-210.31,0,3.9863,64,36.0000,0.0000,0,6467
1/29 21:28:40.377  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,23.11,-191.90,0,5.5842,64,36.0000,0.0000,0,5747
1/29 21:28:40.393  RANGE_DAMAGE,Player-4701-00D702E4,"Artimize-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,75,"Auto Shot",0x1,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,12.79,-241.66,0,1.0352,63,363,490,-1,1,0,0,0,nil,nil,nil
1/29 21:28:40.420  SPELL_CAST_SUCCESS,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8D5,"Onyxian Whelp",0xa48,0x0,11294,"Sinister Strike",0x1,Player-4701-00991AF0,0000000000000000,96,100,0,0,0,-1,0,0,0,-3.18,-212.34,0,1.7029,66
1/29 21:28:40.446  SPELL_AURA_REMOVED,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0,12721,"Deep Wound",0x1,DEBUFF
1/29 21:28:40.446  SPELL_PERIODIC_DAMAGE,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0,12721,"Deep Wound",0x1,Creature-0-4448-249-11097-11262-000031F8CF,0000000000000000,0,100,0,0,0,-1,0,0,0,6.94,-188.46,0,0.4800,56,68,67,61,1,0,0,0,nil,nil,nil
1/29 21:28:40.473  SPELL_CAST_SUCCESS,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,10181,"Frostbolt",0x10,Player-4701-00AF1CC3,0000000000000000,86,100,0,0,0,-1,0,0,0,8.20,-196.15,0,4.8380,66
1/29 21:28:40.473  SPELL_CAST_START,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10181,"Frostbolt",0x10
1/29 21:28:40.492  SPELL_CAST_START,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:28:40.518  SPELL_AURA_REMOVED,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,10942,"Fade",0x20,BUFF
1/29 21:28:40.535  SPELL_PERIODIC_ENERGIZE,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,18194,"Mana Regeneration",0x1,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,23.11,-191.90,0,5.5842,64,8.0000,0.0000,0,5747
1/29 21:28:40.568  SPELL_CAST_SUCCESS,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00B48D53,0000000000000000,83,100,0,0,0,-1,0,0,0,-0.61,-210.31,0,3.9863,64
1/29 21:28:40.585  SPELL_CAST_SUCCESS,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,23.11,-191.90,0,5.5842,64
1/29 21:28:40.585  SPELL_CAST_START,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:28:40.609  SPELL_AURA_REMOVED,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,11551,"Battle Shout",0x1,BUFF
1/29 21:28:40.691  SPELL_CAST_SUCCESS,Pet-0-4448-249-11097-2850-030022E2AB,"Waffles",0x1114,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,3010,"Claw",0x1,Pet-0-4448-249-11097-2850-030022E2AB,Player-4701-0158D0DC,100,100,0,0,0,-1,0,0,0,10.37,-225.00,0,4.8263,66
1/29 21:28:40.691  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-4448-249-11097-11262-000031F8CF,"Onyxian Whelp",0xa48,0x0
1/29 21:28:40.691  SPELL_ENERGIZE,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,20353,"Judgement of Wisdom",0x2,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.9217,62,59.0000,0.0000,0,6148
1/29 21:28:40.691  SPELL_ENERGIZE,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,20353,"Judgement of Wisdom",0x2,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,24.18,-188.10,0,4.9217,62,59.0000,0.0000,0,6148
1/29 21:28:40.691  SPELL_DAMAGE,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8D5,"Onyxian Whelp",0xa48,0x0,11294,"Sinister Strike",0x1,Creature-0-4448-249-11097-11262-000031F8D5,0000000000000000,90,100,0,0,0,-1,0,0,0,-4.22,-209.87,0,6.1622,56,264,423,-1,1,0,0,0,nil,nil,nil
1/29 21:28:40.691  SPELL_HEAL,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00A9F440,0000000000000000,94,100,0,0,0,-1,0,0,0,-0.87,-194.33,0,4.9030,66,610,610,0,0,nil
1/29 21:28:40.691  SPELL_HEAL,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-0111567C,0000000000000000,78,100,0,0,0,-1,0,0,0,2.86,-181.62,0,3.0831,63,597,597,0,0,nil
1/29 21:28:40.691  SPELL_DAMAGE,Pet-0-4448-249-11097-2850-030022E2AB,"Waffles",0x1114,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,3010,"Claw",0x1,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,13.79,-239.72,0,1.1124,63,44,59,-1,1,0,0,0,nil,nil,nil
1/29 21:28:40.711  SWING_MISSED,Player-4701-00991AF0,"Strykzer-Mograine",0x514,0x0,Creature-0-4448-249-11097-11262-000031F8D5,"Onyxian Whelp",0xa48,0x0,PARRY,nil
1/29 21:28:40.745  RANGE_DAMAGE,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,75,"Auto Shot",0x1,Creature-0-4448-249-11097-10184-000031F3CE,0000000000000000,51,100,0,0,0,-1,0,0,0,14.22,-238.85,0,1.1133,63,375,506,-1,1,0,0,0,nil,nil,nil
1/29 21:28:40.745  SPELL_PERIODIC_ENERGIZE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,29131,"Bloodrage",0x1,Player-4701-008838B8,0000000000000000,91,100,0,0,0,-1,0,0,0,25.33,-226.45,0,4.0535,67,1.0000,0.0000,1,1000
1/29 21:28:40.769  SWING_MISSED,Creature-0-4448-249-11097-11262-000031F8D5,"Onyxian Whelp",0xa48,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,DODGE,nil
1/29 21:28:40.795  SPELL_CAST_START,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,20904,"Aimed Shot",0x1
1/29 21:28:40.812  SPELL_CAST_SUCCESS,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10202,"Arcane Explosion",0x40,Player-4701-0094E8DE,0000000000000000,93,100,0,0,0,-1,0,0,0,-10.43,-174.53,0,5.4475,65
1/29 21:28:40.854  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00AF1CC3,0000000000000000,86,100,0,0,0,-1,0,0,0,8.20,-196.15,0,4.8380,66,36.0000,0.0000,0,8418
1/29 21:28:40.854  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-0094E8DE,0000000000000000,93,100,0,0,0,-1,0,0,0,-10.43,-174.53,0,5.4475,65,36.0000,0.0000,0,8435
1/29 21:28:40.854  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-0094A4F8,"Tuzic-Mograine",0x511,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-0094A4F8,0000000000000000,100,100,0,0,0,-1,0,0,0,9.97,-180.32,0,5.5964,64,36.0000,0.0000,0,7032
1/29 21:28:40.966  SPELL_PERIODIC_ENERGIZE,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,18194,"Mana Regeneration",0x1,Player-4701-00B48D53,0000000000000000,83,100,0,0,0,-1,0,0,0,-0.61,-210.31,0,3.9863,64,8.0000,0.0000,0,6467
1/29 21:28:40.975  SPELL_AURA_REMOVED,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,20355,"Judgement of Wisdom",0x2,DEBUFF
1/29 21:28:40.975  SPELL_DAMAGE,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,18392,"Fireball",0x4,Player-4701-00AF1CC3,0000000000000000,62,100,0,0,0,-1,0,0,0,8.20,-196.15,0,4.8380,66,1067,2133,-1,4,1066,0,0,nil,nil,nil
1/29 21:28:40.975  SPELL_CAST_START,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:28:41.001  SPELL_CAST_SUCCESS,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,Creature-0-4448-249-11097-10184-000031F3CE,"Onyxia",0x10a48,0x80,11661,"Shadow Bolt",0x20,Player-4701-00A9F440,0000000000000000,94,100,0,0,0,-1,0,0,0,-0.87,-194.33,0,4.9030,66
1/29 21:28:41.009  SWING_MISSED,Creature-0-4448-249-11097-11262-0005B1F8CF,"Onyxian Whelp",0xa48,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x1,MISS,nil
1/29 21:28:41.082  SPELL_CAST_SUCCESS,Player-4701-009D4249,"Theta-Mograine",0x514,0x0,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,10901,"Power Word: Shield",0x2,Player-4701-009D4249,0000000000000000,100,100,0,0,0,-1,0,0,0,16.75,-176.15,0,4.5478,63
